pair_idx,pair_source,scene_name,sequence_name,sequence_b,split_a,split_b,rel_a,rel_b,yaw_diff_deg,pitch_diff_deg,geodesic_rot_deg,baseline,frame_idx_a,frame_idx_b,overlap_amount,metadata_scene,pose_source,quat_convention
4112,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0071.png,Street/img_south/image_south_1_0611.png,172.371532,0.059047,172.409082,,,,none,Street,selp_npy_quaternion,w2c
3410,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0061.png,Street/img_south/image_south_1_0622.png,172.102064,0.186884,172.149946,,,,none,Street,selp_npy_quaternion,w2c
4793,selp_metadata,Street,img,img,,,Street/img/image2_001795.png,Street/img/image2_001877.png,172.083682,0.036787,172.102537,,,,none,Street,selp_npy_quaternion,w2c
3010,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0467.png,Street/img_south/image_south_1_0165.png,172.054688,0.127948,172.206512,,,,none,Street,selp_npy_quaternion,w2c
3707,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0347.png,Street/img/image2_000899.png,172.041327,0.356935,172.116178,,,,none,Street,selp_npy_quaternion,w2c
4064,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0080.png,Street/img_south/image_south_1_0600.png,172.002805,0.147578,172.027886,,,,none,Street,selp_npy_quaternion,w2c
3905,selp_metadata,Street,img,img,,,Street/img/image2_000298.png,Street/img/image2_000261.png,171.947519,0.623732,171.951458,,,,none,Street,selp_npy_quaternion,w2c
4562,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0121.png,Street/img_south/image_south_1_0557.png,171.830417,0.068414,171.869387,,,,none,Street,selp_npy_quaternion,w2c
3998,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0062.png,Street/img_south/image_south_1_0621.png,171.783802,0.477409,171.824979,,,,none,Street,selp_npy_quaternion,w2c
4248,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0122.png,Street/img_south/image_south_1_0556.png,171.770126,0.169595,171.799653,,,,none,Street,selp_npy_quaternion,w2c
3104,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0079.png,Street/img_south/image_south_1_0602.png,171.694609,0.079808,171.701605,,,,none,Street,selp_npy_quaternion,w2c
4531,selp_metadata,Street,img,img_north,,,Street/img/image2_001414.png,Street/img_north/image_north_1_0259.png,171.661337,1.038235,171.662749,,,,none,Street,selp_npy_quaternion,w2c
4434,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0421.png,Street/img_south/image_south_1_0210.png,171.539114,0.550549,171.548568,,,,none,Street,selp_npy_quaternion,w2c
2082,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0130.png,Street/img_south/image_south_1_0547.png,171.497748,0.114658,171.571275,,,,none,Street,selp_npy_quaternion,w2c
4592,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0418.png,Street/img_south/image_south_1_0213.png,171.466762,0.300222,171.479537,,,,none,Street,selp_npy_quaternion,w2c
5241,selp_metadata,Street,img,img_south,,,Street/img/image1_000293.png,Street/img_south/image_south_1_0066.png,171.449408,0.100856,171.449567,,,,none,Street,selp_npy_quaternion,w2c
3184,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0420.png,Street/img_south/image_south_1_0210.png,171.374841,0.417559,171.376520,,,,none,Street,selp_npy_quaternion,w2c
4108,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0134.png,Street/img_south/image_south_1_0542.png,171.338643,0.220323,171.351947,,,,none,Street,selp_npy_quaternion,w2c
4438,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0373.png,Street/img/image2_000905.png,171.296693,0.001398,171.450575,,,,none,Street,selp_npy_quaternion,w2c
3352,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0531.png,Street/img/image2_000171.png,171.187381,0.740707,171.192882,,,,none,Street,selp_npy_quaternion,w2c
4247,selp_metadata,Street,img,img_south,,,Street/img/image2_001480.png,Street/img_south/image_south_1_0393.png,171.140373,0.046798,171.141142,,,,none,Street,selp_npy_quaternion,w2c
3160,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0520.png,Street/img/image2_000271.png,171.108173,0.492174,171.112750,,,,none,Street,selp_npy_quaternion,w2c
3188,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0126.png,Street/img_south/image_south_1_0551.png,171.084338,0.174260,171.175035,,,,none,Street,selp_npy_quaternion,w2c
3934,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0128.png,Street/img_south/image_south_1_0549.png,171.070404,0.006610,171.204325,,,,none,Street,selp_npy_quaternion,w2c
5081,selp_metadata,Street,img,img_south,,,Street/img/image2_001166.png,Street/img_south/image_south_1_0355.png,171.060512,0.119736,171.068205,,,,none,Street,selp_npy_quaternion,w2c
3900,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0580.png,Street/img_south/image_south_1_0062.png,171.014312,0.249685,171.031967,,,,none,Street,selp_npy_quaternion,w2c
4074,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0509.png,Street/img/image2_000327.png,170.965759,0.298418,170.966092,,,,none,Street,selp_npy_quaternion,w2c
3107,selp_metadata,Street,img,img,,,Street/img/image2_001802.png,Street/img/image2_001877.png,170.909549,0.531796,170.924399,,,,none,Street,selp_npy_quaternion,w2c
1019,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0478.png,Street/img_south/image_south_1_0154.png,170.899032,0.587825,170.935844,,,,none,Street,selp_npy_quaternion,w2c
4572,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0139.png,Street/img_south/image_south_1_0537.png,170.854916,0.386331,170.871387,,,,none,Street,selp_npy_quaternion,w2c
3413,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0410.png,Street/img_south/image_south_1_0221.png,170.760040,0.171743,170.789456,,,,none,Street,selp_npy_quaternion,w2c
3224,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0407.png,Street/img_south/image_south_1_0223.png,170.753519,0.279726,170.817038,,,,none,Street,selp_npy_quaternion,w2c
4528,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0567.png,Street/img/image2_000061.png,170.680915,0.263871,170.697478,,,,none,Street,selp_npy_quaternion,w2c
4156,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0077.png,Street/img_south/image_south_1_0604.png,170.636057,0.067001,170.651185,,,,none,Street,selp_npy_quaternion,w2c
3868,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0076.png,Street/img_south/image_south_1_0605.png,170.623881,0.198143,170.638990,,,,none,Street,selp_npy_quaternion,w2c
4498,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0463.png,Street/img_south/image_south_1_0168.png,170.372490,0.468802,170.658529,,,,none,Street,selp_npy_quaternion,w2c
2748,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0478.png,Street/img_south/image_south_1_0153.png,170.327860,0.805804,170.355876,,,,none,Street,selp_npy_quaternion,w2c
2989,selp_metadata,Street,img,img_south,,,Street/img/image2_002322.png,Street/img_south/image_south_1_0601.png,170.326729,0.911771,170.329745,,,,none,Street,selp_npy_quaternion,w2c
3798,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0578.png,Street/img_south/image_south_1_0064.png,170.278075,0.160665,170.292445,,,,none,Street,selp_npy_quaternion,w2c
5067,selp_metadata,Street,img,img_east,,,Street/img/image2_001638.png,Street/img_east/image_east_0160.png,170.274096,0.106052,170.290851,,,,none,Street,selp_npy_quaternion,w2c
4202,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0347.png,Street/img/image2_000898.png,170.264548,0.413451,170.446395,,,,none,Street,selp_npy_quaternion,w2c
4549,selp_metadata,Street,img,img_south,,,Street/img/image2_001478.png,Street/img_south/image_south_1_0393.png,170.192650,0.162038,170.193127,,,,none,Street,selp_npy_quaternion,w2c
2030,selp_metadata,Street,img,img_south,,,Street/img/image2_002304.png,Street/img_south/image_south_1_0611.png,170.184226,0.244015,170.215722,,,,none,Street,selp_npy_quaternion,w2c
4371,selp_metadata,Street,img,img_south,,,Street/img/image2_000604.png,Street/img_south/image_south_1_0222.png,170.171805,0.386389,170.205947,,,,none,Street,selp_npy_quaternion,w2c
3396,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0347.png,Street/img/image2_000900.png,170.091103,0.398461,170.187207,,,,none,Street,selp_npy_quaternion,w2c
3509,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0417.png,Street/img_south/image_south_1_0213.png,169.978878,0.505820,169.983824,,,,none,Street,selp_npy_quaternion,w2c
4326,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0132.png,Street/img_south/image_south_1_0544.png,169.949629,0.033988,169.991785,,,,none,Street,selp_npy_quaternion,w2c
4166,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0125.png,Street/img_south/image_south_1_0552.png,169.935872,0.169275,170.035957,,,,none,Street,selp_npy_quaternion,w2c
4318,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0131.png,Street/img_south/image_south_1_0545.png,169.871553,0.205969,169.938451,,,,none,Street,selp_npy_quaternion,w2c
3792,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0417.png,Street/img_south/image_south_1_0214.png,169.698791,0.480695,169.701278,,,,none,Street,selp_npy_quaternion,w2c
2790,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0107.png,Street/img_south/image_south_1_0572.png,169.642474,0.090708,169.725224,,,,none,Street,selp_npy_quaternion,w2c
5214,selp_metadata,Street,img,img_east,,,Street/img/image2_001635.png,Street/img_east/image_east_0158.png,169.627368,0.250776,169.631260,,,,none,Street,selp_npy_quaternion,w2c
4316,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0431.png,Street/img/image2_000552.png,169.537398,0.839046,169.548854,,,,none,Street,selp_npy_quaternion,w2c
1161,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0138.png,Street/img_south/image_south_1_0539.png,169.475513,0.558875,169.476888,,,,none,Street,selp_npy_quaternion,w2c
3595,selp_metadata,Street,img,img_south,,,Street/img/image2_000508.png,Street/img_south/image_south_1_0190.png,169.440802,0.471391,169.442618,,,,none,Street,selp_npy_quaternion,w2c
3956,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0509.png,Street/img/image2_000326.png,169.392855,0.612541,169.393286,,,,none,Street,selp_npy_quaternion,w2c
4290,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0580.png,Street/img_south/image_south_1_0063.png,169.391764,0.117570,169.403591,,,,none,Street,selp_npy_quaternion,w2c
3828,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0136.png,Street/img_south/image_south_1_0541.png,169.365301,0.410974,169.370875,,,,none,Street,selp_npy_quaternion,w2c
1610,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0373.png,Street/img/image2_000906.png,169.358367,0.045660,169.432171,,,,none,Street,selp_npy_quaternion,w2c
3758,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0419.png,Street/img_south/image_south_1_0212.png,169.343273,0.509273,169.374603,,,,none,Street,selp_npy_quaternion,w2c
3888,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0509.png,Street/img/image2_000325.png,169.324036,0.602101,169.328523,,,,none,Street,selp_npy_quaternion,w2c
4118,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0137.png,Street/img_south/image_south_1_0540.png,169.227787,0.432421,169.233255,,,,none,Street,selp_npy_quaternion,w2c
3822,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0394.png,Street/img_south/image_south_1_0238.png,169.199527,0.313554,169.199744,,,,none,Street,selp_npy_quaternion,w2c
5040,selp_metadata,Street,img,img,,,Street/img/image2_001801.png,Street/img/image2_001879.png,169.121721,1.101207,169.179712,,,,none,Street,selp_npy_quaternion,w2c
4206,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0482.png,Street/img_south/image_south_1_0150.png,169.046623,0.508407,169.134398,,,,none,Street,selp_npy_quaternion,w2c
3683,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0462.png,Street/img_south/image_south_1_0170.png,168.925847,0.368365,169.200445,,,,none,Street,selp_npy_quaternion,w2c
3292,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0108.png,Street/img_south/image_south_1_0571.png,168.777424,0.202375,168.869454,,,,none,Street,selp_npy_quaternion,w2c
3533,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0579.png,Street/img_south/image_south_1_0063.png,168.762966,0.211354,168.783134,,,,none,Street,selp_npy_quaternion,w2c
3937,selp_metadata,Street,img,img_south,,,Street/img/image2_001859.png,Street/img_south/image_south_1_0476.png,168.597970,0.902304,168.599473,,,,none,Street,selp_npy_quaternion,w2c
4116,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0119.png,Street/img_south/image_south_1_0559.png,168.517775,0.123669,168.597856,,,,none,Street,selp_npy_quaternion,w2c
3025,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0531.png,Street/img/image2_000170.png,168.507300,0.873673,168.514058,,,,none,Street,selp_npy_quaternion,w2c
3922,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0483.png,Street/img_south/image_south_1_0149.png,168.495819,0.497232,168.566271,,,,none,Street,selp_npy_quaternion,w2c
3810,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0137.png,Street/img_south/image_south_1_0539.png,168.464439,0.612641,168.470959,,,,none,Street,selp_npy_quaternion,w2c
4349,selp_metadata,Street,img,img,,,Street/img/image2_001796.png,Street/img/image2_001878.png,168.445174,0.285208,168.484918,,,,none,Street,selp_npy_quaternion,w2c
3506,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0131.png,Street/img_south/image_south_1_0546.png,168.353773,0.227276,168.421352,,,,none,Street,selp_npy_quaternion,w2c
2460,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0135.png,Street/img_south/image_south_1_0541.png,168.348352,0.266723,168.361088,,,,none,Street,selp_npy_quaternion,w2c
4575,selp_metadata,Street,img,img_south,,,Street/img/image2_001480.png,Street/img_south/image_south_1_0394.png,168.344737,0.080860,168.344914,,,,none,Street,selp_npy_quaternion,w2c
4510,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0409.png,Street/img_south/image_south_1_0222.png,168.243421,0.344740,168.268029,,,,none,Street,selp_npy_quaternion,w2c
4037,selp_metadata,Street,img,img_south,,,Street/img/image2_002302.png,Street/img_south/image_south_1_0611.png,168.149212,0.670282,168.192738,,,,none,Street,selp_npy_quaternion,w2c
4062,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0508.png,Street/img/image2_000326.png,168.144688,0.843698,168.147705,,,,none,Street,selp_npy_quaternion,w2c
4344,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0337.png,Street/img_south/image_south_1_0291.png,168.105636,0.284713,168.110198,,,,none,Street,selp_npy_quaternion,w2c
2891,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0508.png,Street/img/image2_000325.png,168.041314,0.831594,168.042873,,,,none,Street,selp_npy_quaternion,w2c
3914,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_1_0133.png,Street/img_south/image_south_1_0544.png,168.037857,0.116101,168.073836,,,,none,Street,selp_npy_quaternion,w2c
4606,selp_metadata,Street,img,img_south,,,Street/img/image2_001859.png,Street/img_south/image_south_1_0475.png,167.982850,0.742496,167.996896,,,,none,Street,selp_npy_quaternion,w2c
3316,selp_metadata,Street,img_north,img_south,,,Street/img_north/image_north_2_0474.png,Street/img_south/image_south_1_0158.png,167.914524,0.142337,168.027996,,,,none,Street,selp_npy_quaternion,w2c
3048,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00188.png,GreatCourt/seq5/frame00369.png,167.892034,1.539633,168.043924,,,,none,GreatCourt,selp_npy_quaternion,w2c
4469,selp_metadata,Street,img,img_south,,,Street/img/image1_000389.png,Street/img_south/image_south_1_0092.png,167.866911,0.781884,168.033555,,,,none,Street,selp_npy_quaternion,w2c
4685,selp_metadata,Street,img,img_south,,,Street/img/image2_000408.png,Street/img_south/image_south_1_0162.png,167.860734,0.724302,167.874602,,,,none,Street,selp_npy_quaternion,w2c
3264,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0509.png,Street/img/image2_000324.png,167.692553,0.897783,167.693029,,,,none,Street,selp_npy_quaternion,w2c
